Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
19,65847,90,9,7,29,1,1,2,3,0.5502745671,158,3626,9,6,1
42,134599,82,1,3,97,0,0,3,8,0.7216927614,244,3678,46,1,0
26,109239,84,8,9,96,0,0,3,8,0.1692496493,282,3105,32,1,0
44,48642,34,4,9,256,1,0,2,1,0.1463726264,219,3435,5,11,0
18,136862,71,16,2,271,1,0,2,18,0.3757511846,168,2413,20,16,0
40,147679,47,5,5,10,1,0,0,7,0.9185854378,282,1594,46,5,0
27,66509,60,10,9,341,1,0,2,18,0.0677769094,265,1277,29,0,0
59,109417,74,4,8,167,0,1,3,3,0.3588723387,288,2795,25,8,0
69,79237,79,6,7,210,0,0,2,10,0.8063422622,204,1234,6,9,1
42,45414,81,6,9,171,1,1,3,2,0.3442438144,158,3255,20,5,1
20,93176,11,3,7,325,0,0,1,17,0.05509734741,154,4150,37,0,0
23,109865,98,9,2,119,1,1,0,16,0.6326037951,268,2127,46,15,0
23,147181,91,17,0,184,1,1,2,18,0.9578928274,175,4301,49,9,0
19,92059,85,0,2,38,1,1,3,8,0.5796530784,57,1321,44,13,0
35,79150,95,13,2,256,0,1,3,15,0.8144216978,252,2755,32,13,0
40,118367,50,5,5,278,0,0,1,7,0.0141902565,97,151,49,13,0
19,71091,4,10,2,229,0,0,1,8,0.6605348296,46,3113,2,12,0
29,103124,41,13,1,114,0,0,1,4,0.1509884215,299,1617,11,1,0
39,30903,59,19,8,303,1,0,0,4,0.6985560033,203,3416,32,19,0
54,139952,60,2,5,90,1,0,3,13,0.5701036589,101,1119,23,1,0
37,84235,81,15,4,308,0,1,1,13,0.2216569789,5,4581,6,17,0
56,88565,62,15,2,60,1,1,3,4,0.5850282001,264,4332,7,4,0
41,85342,84,6,6,102,0,0,0,3,0.6761619048,76,1384,46,3,1
65,72723,25,7,6,214,0,1,1,16,0.9021366649,34,2936,36,6,0
37,65572,87,3,3,101,0,1,2,5,0.8888468412,110,1665,34,3,0
18,47610,79,11,9,142,0,0,3,6,0.9364232998,190,3201,6,12,1
18,64052,33,11,1,89,1,0,0,13,0.8412054948,225,2357,3,10,0
34,128993,19,9,1,117,1,0,0,14,0.5408330556,220,2572,33,1,0
18,117063,57,11,7,138,1,0,2,5,0.84914876,26,9,38,8,0
69,67550,15,10,3,302,0,0,3,9,0.7222246966,294,3569,21,12,0
62,84033,41,10,6,239,0,0,1,7,0.7379222588,99,3484,32,9,0
47,59011,69,14,2,135,1,1,0,7,0.1545276114,81,4877,10,15,0
58,132811,80,5,8,4,1,0,0,4,0.179632685,5,4772,8,17,0
64,64764,60,10,9,208,0,0,3,15,0.1802872429,221,4702,41,4,0
20,127540,96,1,8,86,1,1,0,19,0.2091685514,21,3995,14,17,0
63,83533,22,8,6,346,0,0,0,10,0.4180280743,120,614,27,13,0
28,54064,43,10,6,318,0,0,0,6,0.3154032862,138,1818,29,8,0
41,79581,32,15,0,276,1,1,2,1,0.04909656248,102,3262,41,1,0
39,58702,13,12,9,120,1,0,0,6,0.7240544499,39,0,48,10,0
61,115701,38,12,7,244,0,0,0,5,0.4032365825,297,628,43,17,0
62,38631,26,17,1,357,1,0,2,18,0.077952172,262,4326,22,7,0
43,117388,81,0,7,89,0,1,1,17,0.7890611218,30,514,3,6,0
30,100043,5,19,1,139,1,0,0,0,0.01954874035,55,2749,13,0,0
18,96063,49,9,0,111,0,1,2,17,0.5598593056,89,3097,18,5,0
41,58981,97,18,7,239,0,0,2,11,0.7571812446,247,764,23,3,1
27,65764,91,16,3,271,0,1,1,16,0.3725877191,184,4599,44,16,0
52,131771,5,0,9,142,1,1,3,7,0.5740720603,107,1633,35,11,0
41,80513,71,0,5,206,1,0,0,19,0.05068852693,157,661,6,16,0
45,143076,48,16,9,118,1,0,0,2,0.2370491613,221,3868,17,8,0
53,129007,18,14,9,83,1,1,1,9,0.6635855411,200,283,42,4,0
33,96198,95,1,0,250,1,1,2,15,0.79036002,152,4081,44,1,0
57,54940,6,10,8,277,1,1,3,17,0.114344558,25,1588,48,9,0
33,137418,66,1,6,162,0,0,2,0,0.9662457766,172,1467,14,4,0
34,101792,77,19,4,141,0,0,2,7,0.3945171971,200,706,46,18,1
68,58432,42,8,5,349,1,1,1,18,0.9245896444,226,2295,48,8,0
32,38367,52,18,2,30,1,1,1,2,0.5396971361,262,342,4,10,0
33,141764,11,1,8,325,0,0,3,15,0.644052,292,1752,40,19,0
32,133601,26,15,1,90,1,1,2,15,0.1759225933,111,2809,35,19,0
51,55511,21,19,9,127,1,0,0,15,0.884733213,90,3565,19,16,0
28,38573,66,8,0,266,1,1,0,11,0.08746676966,27,2517,6,14,0
18,45582,40,19,0,35,0,0,2,8,0.9874290602,236,3620,9,3,0
32,35378,56,3,9,335,1,1,0,17,0.3919669982,119,2222,0,1,0
43,95296,51,12,1,279,0,0,2,10,0.1643946023,122,3724,33,17,0
68,43500,20,14,5,212,1,0,2,19,0.6057401495,245,938,22,17,0
21,95841,81,19,5,232,0,1,3,10,0.8657002781,60,4565,29,10,1
60,51881,80,1,8,227,1,1,0,19,0.3970957456,133,875,41,13,0
22,100233,57,19,9,297,1,1,3,11,0.00859255409,210,1366,39,12,0
52,81542,5,17,3,236,0,0,0,17,0.8722636676,115,2593,18,1,0
30,95285,14,8,7,20,0,1,1,1,0.5813216389,28,3015,32,16,0
27,89547,24,19,3,95,0,0,3,3,0.09286782781,286,445,33,18,0
28,92151,68,0,2,50,1,0,0,3,0.906035144,261,968,15,15,0
35,37222,52,2,3,336,1,0,0,13,0.773214666,161,1048,33,14,0
51,37933,48,16,0,310,0,0,0,12,0.5326448265,151,3376,29,18,0
56,113385,88,10,8,61,0,0,0,8,0.4467687531,201,3851,23,10,1
58,119772,47,7,4,342,1,0,2,14,0.7059020144,279,36,31,1,0
59,139767,60,11,6,152,0,0,3,9,0.3621569332,1,26,35,4,0
67,128706,73,10,2,223,0,0,0,4,0.6548503644,253,2578,15,15,0
40,108437,3,12,4,141,1,1,2,3,0.1509064172,86,3109,18,3,0
24,36940,9,14,9,40,0,1,3,17,0.1424315949,290,2738,39,18,0
56,144326,82,19,3,165,1,1,2,3,0.3110607648,298,4345,48,2,0
20,114590,83,16,6,189,0,1,1,15,0.8858081662,290,1604,2,7,1
29,136399,24,11,4,296,0,1,3,10,0.850328381,133,2334,16,1,0
24,89145,4,18,1,44,0,0,2,6,0.492110904,183,238,30,13,0
66,73610,9,19,2,207,0,1,3,0,0.5854755006,252,3850,2,10,0
43,87520,97,10,7,95,1,1,0,2,0.6275977355,278,1481,11,4,1
50,34544,1,9,2,274,0,0,1,15,0.3731928942,138,1931,37,11,0
54,120854,35,16,6,292,0,0,1,3,0.7013250057,184,2662,45,17,0
65,84812,74,12,4,234,0,1,1,2,0.6081476201,262,1783,29,8,1
32,101610,12,15,6,340,0,1,2,19,0.3543587364,175,4577,39,16,0
19,81500,18,19,9,206,0,1,2,0,0.2838727515,84,15,5,15,0
58,69618,78,19,8,25,1,1,2,0,0.980757175,247,532,12,19,1
24,149090,10,16,6,349,1,0,1,9,0.2842947173,78,4651,33,18,0
49,129054,74,4,5,359,1,1,3,11,0.1740530477,71,3281,4,16,0
21,55444,18,8,0,206,0,1,3,2,0.834598741,219,1637,21,12,0
37,115982,24,3,3,140,1,0,2,12,0.8108366325,91,2276,8,14,0
67,124079,1,8,7,346,0,1,3,5,0.2387570109,107,4784,32,6,0
53,86586,94,15,0,86,1,0,2,19,0.8486942614,234,3755,26,9,0
49,54789,79,6,5,97,1,0,3,9,0.9116615095,164,4327,11,15,1
45,31617,72,13,1,22,0,0,3,5,0.3317467256,116,4511,47,0,0
30,130834,99,13,8,249,1,0,1,0,0.328567152,218,1193,17,15,1
18,33333,82,6,7,363,0,0,3,14,0.1309465558,153,768,46,3,0
52,70002,16,15,8,249,1,1,1,13,0.6108242082,75,48,41,9,0
65,93620,85,17,8,147,0,1,0,11,0.693985332,190,4159,8,0,1
47,117688,15,5,1,53,0,0,3,9,0.07338897451,94,3328,24,18,0
53,119627,62,6,1,314,0,1,3,8,0.2089043724,2,4643,29,11,0
42,30511,5,18,8,38,0,0,1,14,0.2704181904,89,2070,36,0,0
33,142850,45,7,1,333,0,0,1,13,0.4460616791,53,695,41,17,0
36,67850,52,0,3,217,0,1,1,9,0.82368991,197,3816,15,16,0
18,112172,71,16,1,346,1,1,0,0,0.2242373556,57,4679,26,4,0
22,116053,7,18,0,236,0,1,0,19,0.8075880161,147,1727,22,17,0
68,61786,27,6,9,324,1,1,0,1,0.8898385315,178,3694,5,2,0
39,104356,89,17,6,323,1,1,1,1,0.2005363099,167,4102,30,17,1
41,66244,86,5,4,342,0,0,0,1,0.9928796352,168,1781,41,15,0
60,104714,13,5,2,276,0,1,3,1,0.5167540596,64,825,13,11,0
62,97261,17,0,7,224,1,1,3,7,0.551817809,268,476,26,10,0
69,48477,44,9,4,143,1,1,1,17,0.6160761286,191,1680,16,16,0
54,76533,13,7,0,287,0,1,2,12,0.8028023949,11,2964,42,6,0
53,64469,90,6,8,210,0,1,3,16,0.6532546516,171,3403,5,4,1
53,38496,73,8,4,153,1,1,0,7,0.7348576081,267,3507,13,8,1
21,42270,5,0,2,258,1,0,2,9,0.4397075998,281,377,18,15,0
53,106008,33,10,5,226,1,0,3,13,0.5899601295,297,4058,9,0,0
69,50724,4,2,7,81,0,0,3,18,0.2470970877,103,2048,44,17,0
35,60416,92,17,1,87,0,0,3,18,0.3632420173,155,396,30,5,0
67,65575,26,5,2,308,1,0,1,4,0.6315809371,216,638,26,15,0
33,111190,68,10,6,3,1,1,2,17,0.0410105499,240,945,38,1,0
58,106614,16,4,1,172,0,0,0,9,0.5786329809,266,4409,39,13,0
35,123566,22,19,4,31,1,1,3,15,0.5507226663,98,2727,2,3,0
39,103108,36,3,8,233,0,0,0,17,0.1866973283,291,4040,46,14,0
19,47408,58,7,6,225,0,0,1,8,0.9334785766,156,4397,27,16,0
38,49359,55,9,2,338,0,1,0,9,0.08369112191,39,3844,48,8,0
53,38698,35,2,1,205,1,1,2,11,0.05152358013,292,2404,47,13,0
61,100392,25,12,9,101,0,0,2,4,0.8612273734,176,151,23,12,0
56,123063,72,16,8,57,0,0,0,14,0.8403048611,71,721,36,10,1
64,69492,81,4,8,268,0,0,0,6,0.3962407278,180,1843,10,3,0
56,104781,61,7,8,149,1,1,1,19,0.9753947375,110,3251,10,2,1
46,73634,18,18,9,251,1,0,2,6,0.975466742,53,1612,30,5,0
43,147255,58,17,2,43,0,1,3,2,0.1249783442,137,4276,46,18,0
38,72864,76,0,0,29,0,1,0,2,0.4794720803,232,3723,13,16,0
34,124482,57,3,8,11,1,1,2,6,0.05336728261,78,4884,42,15,0
33,67355,97,17,6,13,0,1,1,0,0.3577572696,207,4327,10,4,1
48,67690,87,13,1,291,1,1,3,17,0.07166871678,31,494,43,9,0
68,67814,63,10,5,44,1,1,2,0,0.1607834895,231,3852,5,3,0
26,61645,12,8,8,199,1,0,1,5,0.8926775331,178,1820,0,15,0
48,114814,11,12,7,23,1,1,3,19,0.844335494,173,4854,11,10,0
31,102739,13,16,5,250,0,0,2,6,0.8579330584,34,1130,1,1,0
66,86630,35,14,5,118,1,1,1,11,0.03265598117,87,1614,35,16,0
54,78171,27,1,7,77,0,0,0,2,0.5691872906,114,330,8,14,0
19,51658,89,5,8,241,0,1,0,1,0.7740794838,290,2843,15,8,0
69,138132,67,6,7,202,1,1,1,14,0.6916558666,103,3107,40,1,1
65,45797,89,1,0,236,1,0,3,19,0.5006043145,189,4681,41,6,0
63,88799,45,12,1,293,1,1,2,3,0.1217415605,163,3677,33,12,0
31,148301,74,9,5,347,1,0,3,19,0.7739612298,75,1385,0,5,1
50,128342,81,15,7,86,1,1,2,18,0.8898914755,187,2190,32,1,1
52,126494,67,8,3,209,0,0,2,10,0.2683870886,79,2304,1,7,0
56,82236,22,7,3,275,1,0,3,19,0.5395950319,110,971,28,7,0
64,36265,78,14,1,96,1,1,0,4,0.4904127502,19,2740,41,19,0
68,102134,91,6,9,1,0,1,0,19,0.7331576566,175,315,8,5,0
37,130719,42,18,0,228,1,0,2,11,0.9260467077,227,4254,7,8,0
19,112678,20,3,9,242,0,1,0,15,0.4531089758,182,812,27,18,0
68,83494,48,8,8,257,1,0,0,9,0.4624934221,95,410,2,10,0
58,82268,18,18,6,41,0,0,0,5,0.226088156,266,4626,43,16,0
36,145452,77,1,8,212,0,0,3,11,0.1792434437,176,3300,10,3,0
54,56998,70,6,1,295,1,0,1,6,0.03859182153,11,4107,0,1,0
35,121426,74,18,9,2,1,1,1,9,0.8175810333,173,4913,47,6,1
33,124414,93,5,4,15,0,1,0,15,0.4023801938,30,593,5,19,0
21,91339,6,14,1,278,1,1,0,2,0.07323081788,295,3092,41,9,0
29,44306,39,6,9,101,0,1,3,15,0.5511435581,93,2872,12,3,0
46,94006,11,5,6,76,0,0,0,11,0.3353501886,282,3193,44,5,0
24,148717,25,0,8,201,0,0,2,7,0.9714692372,152,2066,26,8,0
31,77345,94,13,2,54,0,0,1,4,0.4478013087,34,16,22,12,0
29,41885,55,0,0,208,0,1,2,16,0.1027865391,179,1978,33,12,0
52,139681,84,5,3,328,1,0,3,19,0.6382445944,38,4006,42,3,0
22,73826,58,17,3,353,0,0,0,19,0.793436007,190,3963,31,8,0
34,85597,37,16,5,80,1,0,3,13,0.5813082636,146,4661,28,19,0
59,37443,16,1,4,243,1,1,3,8,0.7748224123,106,1213,5,8,0
49,127375,95,7,4,234,0,1,0,18,0.2997118317,145,1669,39,7,1
27,146005,93,1,8,113,1,1,2,11,0.5312711113,117,2705,13,5,0
60,47084,70,15,0,66,0,1,3,10,0.8270247559,207,1659,13,13,0
34,119447,93,3,7,296,1,0,0,0,0.07517355495,78,3897,32,16,0
22,34383,96,1,7,39,1,1,1,10,0.2594345912,284,1718,45,19,0
62,122313,73,4,7,220,0,0,1,7,0.6268907448,272,3348,23,7,0
59,64361,37,16,2,102,0,1,0,19,0.5060427998,14,1332,34,9,0
26,110294,53,1,9,294,1,0,1,3,0.769628355,167,2035,10,14,0
66,91331,87,13,7,52,1,0,3,3,0.1781556457,74,2652,13,1,0
50,125057,16,19,1,295,1,1,0,10,0.847332138,258,1873,44,9,0
53,50529,18,6,7,51,0,1,0,18,0.6185519716,165,2888,44,9,0
53,88574,19,14,7,36,0,0,3,3,0.2033134625,124,4357,25,16,0
35,118627,44,17,2,66,1,0,3,5,0.05650012288,245,2341,47,16,0
26,135330,2,12,3,161,0,0,0,8,0.9819621351,175,4580,25,7,0
46,126917,58,11,8,205,0,1,1,10,0.4439648364,56,2182,39,11,0
67,130916,10,1,8,340,1,1,2,11,0.2675828431,203,3167,33,0,0
31,60932,76,11,9,321,0,1,1,17,0.1802888805,176,2990,14,9,0
42,139633,46,5,8,51,1,1,1,19,0.2442043411,222,4679,27,1,0
32,31908,82,0,9,208,1,0,2,8,0.4897379448,271,4510,30,16,0
23,135258,19,0,5,1,0,1,3,14,0.8529051269,260,756,1,1,0
59,143489,38,14,0,128,0,1,1,16,0.208486007,208,2724,21,12,0
46,60358,37,15,7,177,1,1,0,8,0.3681938398,62,3381,40,6,0
32,60412,91,6,8,163,1,0,1,12,0.7972791918,240,4499,34,6,1
46,113710,78,13,7,352,0,1,3,1,0.6643964827,55,2502,17,8,1
21,111032,45,18,0,21,1,1,0,16,0.02870482756,231,1557,43,14,0
35,32928,34,18,5,226,1,0,3,17,0.2503048181,188,4171,31,8,0
67,95158,2,12,8,81,0,0,0,5,0.1273996354,267,3443,34,6,0
66,60632,44,11,8,163,0,1,3,1,0.04129460938,137,248,46,11,0
61,62309,97,0,6,2,1,1,1,0,0.947187352,171,2649,5,7,0
56,39280,83,11,6,171,1,1,3,4,0.6209942476,219,1275,3,6,1
33,70449,27,3,3,117,1,1,2,13,0.5417784971,214,1480,29,5,0
28,117171,48,14,6,143,1,1,1,17,0.8600797413,275,410,49,9,0
31,56957,94,15,9,251,1,1,3,3,0.5914739422,250,627,11,19,1
20,66895,7,14,4,265,0,0,1,13,0.5776875394,113,4831,36,2,0
68,100499,27,7,9,169,1,1,3,14,0.201897068,214,2785,7,19,0
67,123057,85,18,4,212,1,0,3,7,0.620388565,116,4663,20,11,1
59,128151,71,14,0,280,1,0,1,1,0.6680026246,282,969,30,2,0
55,140065,89,17,1,226,1,1,0,16,0.8813693793,204,2961,21,19,0
62,141858,18,10,8,261,0,0,0,16,0.4253414118,294,3963,13,17,0
59,51695,33,8,1,254,1,0,3,19,0.203926079,88,1303,8,13,0
35,104893,33,0,9,7,1,0,2,5,0.5692728099,217,4637,32,15,0
37,93123,96,8,1,40,1,0,2,5,0.9725574471,74,4250,15,7,0
65,55176,25,11,8,256,1,0,3,18,0.07530593878,293,2717,17,15,0
42,48409,14,1,2,130,0,1,3,0,0.003472238061,72,3971,15,16,0
55,86967,38,10,1,51,0,1,1,5,0.03591409348,224,4090,29,0,0
30,30987,38,13,6,101,1,0,2,4,0.8313483728,178,4229,43,4,0
21,84462,4,1,8,218,0,0,1,3,0.001121654294,79,3446,11,4,0
31,97501,62,14,5,243,1,1,0,12,0.2215515421,240,340,13,17,0
50,135620,82,17,6,332,0,1,1,19,0.9815303508,211,3526,39,2,1
45,126854,10,13,2,302,0,1,3,16,0.7458256487,160,3329,36,3,0
69,56015,35,11,2,338,0,1,1,12,0.2188025654,76,4552,29,15,0
54,124727,99,9,7,274,0,0,1,15,0.2218975045,34,2799,20,19,0
25,142350,23,13,6,69,1,0,1,12,0.4583452927,67,2082,5,4,0
61,96404,89,14,4,46,0,1,3,0,0.07598415807,62,4308,23,15,0
51,146751,65,4,5,116,0,0,3,9,0.6530615822,93,2885,12,4,0
61,80281,82,1,8,77,0,0,2,17,0.4966012495,130,1547,45,17,0
22,67146,79,5,2,4,0,1,1,16,0.419262853,296,2720,27,0,0
22,78231,25,11,2,253,1,1,0,16,0.4902781256,90,3964,16,0,0
48,59032,96,1,5,319,1,0,1,9,0.2718608037,165,2953,9,10,0
62,58305,53,3,7,106,1,1,0,19,0.2135472181,261,2720,12,7,0
26,84306,84,6,4,243,1,0,2,1,0.06854474298,7,4108,42,0,0
59,118176,17,15,0,172,1,1,1,9,0.625484017,87,3601,32,8,0
49,48318,57,0,2,35,0,0,0,19,0.4940723594,154,3425,6,17,0
50,43246,75,0,7,172,1,1,1,5,0.7110591161,268,4572,36,7,0
20,63844,77,13,3,179,0,0,1,2,0.8943825525,211,4814,4,17,0
47,62602,89,10,8,266,0,1,2,9,0.9930370164,132,606,32,7,1
67,51584,20,11,5,254,0,1,0,18,0.2274475164,57,979,33,7,0
29,146327,25,10,9,319,1,0,0,16,0.1679488637,155,2713,13,12,0
46,45169,42,5,3,320,0,1,3,11,0.9121068404,36,659,20,15,0
20,55968,45,11,3,72,0,0,0,11,0.4015886126,220,4535,17,15,0
43,36385,31,11,9,56,0,1,1,5,0.8034381184,233,3095,13,6,0
47,103758,65,9,4,65,0,0,2,11,0.1353300824,122,2107,26,3,0
26,145391,52,7,6,131,1,1,3,19,0.2948372033,134,1455,38,3,0
43,55444,80,19,6,259,0,1,3,5,0.01107024948,89,3139,37,18,0
19,133784,92,18,9,123,0,0,1,2,0.9898827378,238,4961,47,13,1
20,136081,21,6,6,91,1,0,2,2,0.005642001315,185,3708,25,14,0
63,92497,30,13,4,273,1,0,3,8,0.171649145,82,4290,27,7,0
21,35362,3,3,8,140,1,1,2,0,0.5575104765,73,1854,0,2,0
42,129254,98,0,1,231,0,0,0,3,0.8503750144,183,3392,12,11,0
68,38250,70,7,7,69,0,1,3,11,0.7940661139,109,2258,34,3,1
30,98354,43,4,9,174,0,0,3,4,0.25315978,227,3313,21,18,0
56,66368,29,7,7,358,1,0,2,17,0.8802392878,109,3114,44,11,0
61,74109,3,7,2,85,1,1,3,15,0.06962974303,261,3890,2,8,0
52,110589,58,6,4,252,0,1,0,9,0.3318387788,87,3494,46,0,0
40,87645,33,18,7,29,1,0,3,11,0.263027443,285,2505,49,9,0
26,86997,75,3,9,154,1,0,1,10,0.6558557271,8,2185,20,10,0
19,57426,45,19,8,199,1,1,3,18,0.03826299224,64,3363,0,10,0
58,147632,69,5,6,362,1,1,1,4,0.8543502957,238,3441,34,7,0
61,142637,32,11,3,155,0,0,3,2,0.9613591071,133,2274,37,16,0
48,69023,82,17,3,244,0,1,3,18,0.2362587602,206,3416,9,10,0
61,89267,84,11,2,19,0,1,3,5,0.9019710699,95,3834,23,9,0
64,54892,52,17,7,202,0,0,2,16,0.9062438067,171,3001,46,19,0
19,89232,64,2,5,333,0,1,3,12,0.6263719419,36,3710,7,9,0
49,149952,40,9,9,151,1,0,3,6,0.5069881367,101,2782,48,12,0
35,139211,92,6,5,76,0,1,0,18,0.7746911022,227,3450,3,16,1
30,124897,13,2,9,327,0,0,0,18,0.5180375143,233,2403,33,14,0
63,89225,90,18,9,171,1,1,1,11,0.7442686751,294,4306,31,13,1
22,46007,80,12,8,328,1,0,2,10,0.09279463764,40,4488,43,10,0
59,109777,89,3,2,249,1,1,0,16,0.2851923945,47,3544,24,10,0
61,74858,74,9,3,185,1,1,0,16,0.3943364903,257,1910,30,17,0
27,75073,29,5,2,361,1,0,2,17,0.2050506782,151,1577,37,15,0
60,119438,63,0,2,127,1,1,1,14,0.2303835648,9,3594,9,9,0
42,120042,84,5,0,362,1,0,3,5,0.7616801456,130,3031,34,1,0
51,113098,26,7,9,10,1,1,3,7,0.173569756,189,4652,39,18,0
54,50239,96,14,5,335,0,1,3,10,0.1121411505,253,3790,12,7,0
47,92969,59,7,8,241,1,0,0,12,0.2803708845,165,4362,13,17,0
24,43065,49,5,4,180,1,1,0,16,0.1600504072,84,2867,3,12,0
23,140951,53,18,9,264,0,0,2,16,0.2030967847,24,4923,35,13,0
20,71291,88,13,1,194,0,0,2,17,0.7829710184,193,2863,2,9,0
30,68805,31,1,9,245,0,0,3,15,0.4410634329,35,1007,2,4,0
20,128831,12,6,3,99,1,0,3,15,0.4340914303,171,421,2,0,0
43,48443,58,7,5,51,0,0,3,3,0.5248574027,251,4493,47,14,0
41,39290,36,9,6,74,0,1,0,16,0.0891123258,163,1781,7,3,0
23,30211,10,12,6,132,1,1,3,7,0.9871773092,242,4791,46,14,0
60,113634,6,19,3,255,0,1,0,19,0.8471212464,34,1792,26,10,0
66,49072,7,0,9,208,0,0,3,6,0.2927621883,143,2108,8,12,0
59,73290,31,8,9,142,1,0,2,7,0.05674948151,163,469,5,15,0
29,115186,91,9,4,67,0,1,2,0,0.6173235739,188,3296,19,9,1
66,45115,72,19,3,53,1,0,0,1,0.5921100349,222,4896,35,10,0
53,35149,3,1,9,266,0,0,3,12,0.3099405177,68,3195,9,13,0
19,71992,47,19,5,241,0,1,3,1,0.3405914079,173,3141,27,9,0
28,47716,85,10,6,46,0,0,2,4,0.5257696081,141,1630,3,0,1
56,127724,1,4,1,114,1,0,0,4,0.8791783871,100,3663,1,5,0
51,43621,45,17,9,195,0,1,2,5,0.1092141632,275,928,37,5,0
43,36820,54,6,2,293,0,0,0,17,0.5098225425,27,1953,0,13,0
35,143065,50,2,7,129,0,0,0,15,0.437001911,261,4324,42,12,0
38,72800,79,15,6,44,0,0,2,16,0.4663920923,200,2238,2,8,1
53,85043,7,14,0,154,0,1,1,8,0.9097557802,277,2859,4,19,0
57,60399,63,7,3,316,0,0,3,7,0.5443454964,252,36,7,5,0
69,149374,15,19,4,81,1,1,0,7,0.6949250582,135,981,15,0,0
63,44002,89,4,2,266,1,0,3,1,0.9126682464,128,2449,11,4,0
61,73098,67,2,3,156,1,0,3,8,0.3024068585,70,101,19,17,0
39,75511,30,4,9,24,1,1,3,5,0.3586999378,188,4188,13,11,0
47,83243,78,8,9,333,1,1,3,18,0.2265757706,166,3457,27,7,1
67,145131,68,15,9,181,0,0,1,0,0.651854596,80,2752,32,10,1
60,58750,36,13,6,173,1,1,1,18,0.2537883745,49,751,42,6,0
47,121610,67,17,7,296,0,1,3,0,0.2346773235,195,666,41,5,1
25,47310,5,6,8,40,1,1,2,12,0.9867463297,228,873,45,7,0
51,85398,25,14,1,356,0,0,3,6,0.6973451693,264,3342,46,2,0
64,112542,95,7,3,287,1,0,0,12,0.8143760515,8,1869,46,0,0
26,105207,11,2,0,48,0,0,3,17,0.9688081543,75,4063,23,15,0
68,147725,72,10,2,261,0,0,1,1,0.9710574915,150,4100,1,9,0
37,74345,90,19,7,243,1,1,0,2,0.3331039353,231,2386,37,17,1
57,123430,66,17,6,56,1,1,0,5,0.5187569745,264,4205,40,19,1
42,144921,28,14,7,5,0,0,1,12,0.9234020596,177,2088,5,15,0
36,121729,60,9,5,46,1,1,1,19,0.02563237259,120,352,32,9,0
22,81843,10,2,4,62,1,1,0,8,0.9161860444,42,3678,4,11,0
28,40222,50,14,9,66,0,1,1,2,0.8580000124,129,1948,43,14,0
32,119322,39,5,8,182,0,1,1,14,0.4679853134,238,3686,23,1,0
25,61509,37,10,4,161,0,0,3,3,0.5169223104,284,3836,27,17,0
36,30386,63,10,8,296,1,1,0,16,0.04766267621,149,373,47,11,0
40,94334,61,18,3,104,0,1,1,16,0.5557753876,110,3014,32,10,0
44,97170,85,2,4,262,0,1,1,12,0.1231081895,133,4586,48,9,0
57,70878,92,12,0,56,1,1,0,10,0.2639307906,238,478,17,5,0
49,99669,38,7,5,15,0,0,3,7,0.8040429238,184,4970,24,16,0
43,137680,33,10,2,58,0,0,1,2,0.5046743557,207,3429,36,16,0
44,68349,75,10,9,165,1,0,3,17,0.7518854607,135,1524,28,16,1
36,130271,45,12,1,249,0,0,3,0,0.9318005396,188,3266,12,2,0
67,51952,44,2,5,33,1,0,3,7,0.1711577713,71,3370,48,0,0
59,120352,1,5,0,45,1,1,2,8,0.2595102746,256,1537,15,9,0
46,51529,53,9,8,298,0,1,0,16,0.5869860531,266,4017,12,3,0
56,101303,47,18,4,46,0,1,2,7,0.9495899276,7,1010,19,4,0
58,71521,33,11,6,251,1,0,0,10,0.7793005999,50,3533,2,12,0
50,48383,67,13,9,165,1,0,3,0,0.6393165975,286,559,37,16,1
36,34901,90,10,8,316,1,1,3,1,0.6791736217,163,3597,42,2,1
54,72889,15,9,8,131,1,0,3,14,0.432625812,199,3353,38,16,0
36,44633,14,2,6,69,1,1,3,16,0.4037254195,90,1294,13,3,0
50,92244,23,12,3,59,1,1,3,14,0.9868335252,284,1421,11,13,0
64,49163,54,17,3,204,1,0,2,17,0.8563872447,235,2819,32,4,0
33,89019,8,12,6,237,0,1,3,11,0.7609020593,81,3875,16,0,0
40,40707,54,13,7,343,1,1,3,13,0.7197164387,200,305,17,11,0
24,118112,36,13,6,347,0,1,3,11,0.5671115154,163,3103,42,1,0
43,113597,84,6,9,332,1,0,2,1,0.3290972325,254,4429,11,5,1
49,75101,52,11,3,105,0,0,1,15,0.432853434,37,2340,44,12,0
29,74706,6,3,3,183,0,0,0,18,0.05885751096,268,1968,25,1,0
25,107084,97,15,7,337,1,1,0,0,0.08930883503,167,3491,27,17,0
22,45115,28,18,8,6,1,0,1,1,0.3844620489,279,4437,12,7,0
59,105379,50,9,6,30,0,1,1,11,0.1157052046,188,1779,36,10,0
45,132481,38,15,2,215,0,1,2,3,0.3980757832,230,1524,11,9,0
22,69979,30,4,9,340,0,0,0,6,0.2134163842,77,619,3,3,0
66,70641,81,15,0,303,1,0,1,16,0.3500311336,71,1150,19,18,0
43,99377,73,0,4,297,1,1,1,4,0.3792461727,139,781,9,1,0
22,36416,92,4,5,345,1,0,2,1,0.7943178892,183,1593,48,1,0
